4.642058762253743, 38.36527949645124
5.225324291826471, 36.59316403311175
6.205105021834058, 34.8631251366813
6.935785378340455, 33.14989239322245
7.824872353615945, 31.390859395400618
8.736885153554525, 29.718324120671184
9.566473281235574, 28.073211205447848
10.629110034084832, 26.45119403292927
11.81642240186872, 24.690819871305415
12.928695064133358, 23.075348913710464
14.089062223948893, 21.65977429522385
15.501247921493658, 20.064866916924867
17.534433715192442, 18.386196237351935
19.43204064480441, 16.809029561253652
21.465664606786525, 15.267943722648145
23.77140479552496, 13.824818432060198
26.348903806249993, 12.367428591800628
29.19817448770244, 10.899808706481881
32.18393483971412, 9.616678050030778
35.170115695970296, 8.465585726350767
38.15685722455246, 7.490544513032219
41.14397920935583, 6.6349665531732285
44.131261386252355, 5.829688910560364
47.1188839713468, 5.131299442095532
50.10680691661586, 4.527223068467201
53.09497015002466, 3.9985971707080594
56.08323350349166, 3.5014089712277467
59.07157695300523, 3.0293709303705114
62.06032088275166, 2.6830836826285918
65.04906481249807, 2.336796434886672
68.03796893433764, 2.040809504390893
71.0269131042005, 1.7573976532066453
74.0161175862147, 1.555723817547353
77.00536211625217, 1.3666250611995991
79.99400401889167, 0.9883013018782876
82.98320039594878, 0.784082509691693
85.97280678848239, 0.708608577123151
88.96242176273523, 0.6358293044070535
91.95211874008342, 0.5887990036145894
94.94179044903595, 0.5338344265898485
97.93165572343435, 0.5396493995708482
